id,temple_code,temple_name,temple_type,sect,registration_type,established_date,has_visung,visung_date,status_date,subdistrict,district,province,postal_code,phone,fax,email,website,village,house_no,moo,soi,road,note,province_id,district_id,subdistrict_id,order_no,created_at,updated_at
8790,4320120004,ตุงคนิวาส,วัดราษฎร์,มหานิกาย,ตั้งวัด,2542-06-03,ได้รับ,2562-07-09,//,ราม,เมืองสุรินทร์,สุรินทร์,32000,,,,,,,3,,,,,,,,,
8791,3560105001,ตุ่นกลาง,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-04-23,ได้รับ,1906-10-24,,บ้านตุ่น,เมืองพะเยา,พะเยา,56000,,,,,,,2,,,,,,,,,
8792,3560105002,ตุ่นใต้,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-05-03,ได้รับ,1906-10-17,,บ้านตุ่น,เมืองพะเยา,พะเยา,56000,,,,,,,1,,,,,,,,,
8793,3570402005,ตุ้มใต้,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-08,ได้รับ,1906-11-15,,งิ้ว,เทิง,เชียงราย,57160,,,,,,,9,,,,,,,,,
8794,2260110006,ตุมภรณ์รังษี,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-07-29,ได้รับ,2530-09-15,,สาริกา,เมืองนครนายก,นครนายก,26000,,,,,,,4,,,,,,,,,
8795,2170606001,ตุ้มหู,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-05-08,ได้รับ,1906-10-05,,ท่างาม,อินทร์บุรี,สิงห์บุรี,16110,,,,,,,9,,,,,,,,,
8796,4311009010,ตูบช้าง,วัดราษฎร์,มหานิกาย,ตั้งวัด,2554-02-24,ไม่ได้รับ,-,,เมืองแฝก,ลำปลายมาศ,บุรีรัมย์,31130,,,,,,,7,,,,,,,,,
8797,2140112001,ตูม,พระอารามหลวง,มหานิกาย,ตั้งวัด,1905-03-04,ได้รับ,1905-03-05,//,วัดตูม,พระนครศรีอยุธยา,พระนครศรีอยุธยา,13000,,,,,,,3,,,,,,,,,
8798,3650115003,ตูม,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-26,ได้รับ,2544-12-18,,พลายชุมพล,เมืองพิษณุโลก,พิษณุโลก,65000,,,,,,,1,,,,,,,,,
8799,2150602006,ตูม,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-06-17,ได้รับ,2485-08-14,,ศาลเจ้าโรงทอง,วิเศษชัยชาญ,อ่างทอง,14110,,,,,,,11,,,,,,,,,
8800,4410116010,ตูมคำ,วัดราษฎร์,มหานิกาย,ตั้งวัด,2552-10-26,ไม่ได้รับ,-,,นาข่า,เมืองอุดรธานี,อุดรธานี,41000,,,,,,,4,,,,,,,,,
8801,2670323002,ตูมคำมณี,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-01-24,ได้รับ,1906-11-18,,บ้านหวาย,หล่มสัก,เพชรบูรณ์,67110,,,,,,,5,,,,,,,,,
8802,4450901012,ตูมทองวนาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,2556-04-24,ไม่ได้รับ,-,,หนองพอก,หนองพอก,ร้อยเอ็ด,45210,,,,,,,9,,,,,,,,,
8803,4410117006,ตูมทองวนาราม,วัดราษฎร์,ธรรมยุต,ตั้งวัด,1906-10-18,ได้รับ,1906-12-17,,บ้านจั่น,เมืองอุดรธานี,อุดรธานี,41000,,,,,,,2,,,,,,,,,
8804,4310206007,ตูมน้อย,วัดราษฎร์,มหานิกาย,ตั้งวัด,2525-04-27,ไม่ได้รับ,-,,ตูมใหญ่,คูเมือง,บุรีรัมย์,31190,,,,,,,5,,,,,,,,,
8805,4330412003,ตูมน้อย,วัดราษฎร์,มหานิกาย,ตั้งวัด,2532-03-20,ไม่ได้รับ,-,,ภูเงิน,กันทรลักษ์,ศรีสะเกษ,33110,,,,,,,2,,,,,,,,,
8806,4330704004,ตูมสามัคคี,วัดราษฎร์,มหานิกาย,ตั้งวัด,2552-07-24,ไม่ได้รับ,-,,ตูม,ปรางค์กู่,ศรีสะเกษ,33170,,,,,,,1,,,,,,,,,
8807,4311015002,ตูมหวาน,วัดราษฎร์,ธรรมยุต,ตั้งวัด,2538-05-18,ไม่ได้รับ,-,,บุโพธิ์,ลำปลายมาศ,บุรีรัมย์,31130,,,,,,,4,,,,,,,,,
8808,68133220001,ตู้สุวรรณาวาส,วัดราษฎร์,มหานิกาย,ตั้งวัด,2568-04-18,ไม่ได้รับ,-,//,หนองบัวดง,ศิลาลาด,ศรีสะเกษ,33160,,,,,ตู้,,8,,,,,,,,,
8809,3650108009,เต็งสำนัก,วัดราษฎร์,มหานิกาย,ตั้งวัด,2543-10-16,ไม่ได้รับ,-,,ดอนทอง,เมืองพิษณุโลก,พิษณุโลก,65000,,,,,,,7,,,,,,,,,
8810,68232080001,เตชะมหาวัน,วัดราษฎร์,ธรรมยุต,ตั้งวัด,2567-12-18,ไม่ได้รับ,-,//,สนม,สนม,สุรินทร์,32160,,,,,พลับ,,4,,,,,,,,,
8811,3570302008,เต๋น,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-15,ได้รับ,2551-08-14,,สถาน,เชียงของ,เชียงราย,57140,,,,,,,8,,,,,,,,,
8812,2120404001,เต็มรักสามัคคี,วัดราษฎร์,มหานิกาย,ตั้งวัด,2515-04-10,ไม่ได้รับ,-,,บางคูรัด,บางบัวทอง,นนทบุรี,11110,,,,,,,8,,,,,,,,,
8813,2120605003,เตย,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-07-02,ได้รับ,2556-08-08,,บางตะไนย์,ปากเกร็ด,นนทบุรี,11120,,,,,,,3,,,,,,,,,
8814,2170401005,เตย,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-08-21,ได้รับ,2519-03-16,,พระงาม,พรหมบุรี,สิงห์บุรี,16120,,,,,,,3,,,,,,,,,
8815,4301301003,เตยกระโตน,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-05,ไม่ได้รับ,-,,ประทาย,ประทาย,นครราชสีมา,30180,,,,,,,1,,,,,,,,,
8816,2260405001,เตยน้อย,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-11,ได้รับ,2520-06-23,,บางสมบูรณ์,องครักษ์,นครนายก,26120,,,,,,,3,,,,,,,,,
8817,4430108006,เตยนิมิต,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-15,ได้รับ,2556-08-08,,หินโงม,เมืองหนองคาย,หนองคาย,43000,,,,,,,3,,,,,,,,,
8818,63194070001,เตราะปลิง,วัดราษฎร์,มหานิกาย,ตั้งวัด,2563-05-29,ไม่ได้รับ,-,//,ทุ่งคล้า,สายบุรี,ปัตตานี,94190,,,,,เตราะปลิง,,4,,,,,,,,,
8819,3640610001,เตว็ดกลาง(เตว็ดนอก),วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-06-26,ได้รับ,1906-11-06,,ทับผึ้ง,ศรีสำโรง,สุโขทัย,64120,,,,,,,4,,,,,,,,,
8820,3640612002,เตว็ดใน,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-05,ได้รับ,2543-10-22,,วังใหญ่,ศรีสำโรง,สุโขทัย,64120,,,,,,,,,,,,,,,,
8821,3620114003,เตาขนมจีน,วัดราษฎร์,มหานิกาย,ตั้งวัด,2538-06-20,ไม่ได้รับ,-,,วังทอง,เมืองกำแพงเพชร,กำแพงเพชร,62000,,,,,,,16,,,,,,,,,
8822,67167050001,เตาถ่าน,วัดราษฎร์,มหานิกาย,ตั้งวัด,2567-06-26,ไม่ได้รับ,-,//,บึงกระจับ,วิเชียรบุรี,เพชรบูรณ์,67130,,,,,เตาถ่าน,,8,,,,,,,,,
8823,3640407002,เต่าทอง,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-10,ได้รับ,2559-08-26,,ป่าแฝก,กงไกรลาศ,สุโขทัย,64170,,,,,,,7,,,,,,,,,
8824,4321010001,เต่าทอง,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-04-18,ได้รับ,1906-10-24,,สะกาด,สังขะ,สุรินทร์,32150,,,,,,,3,,,,,,,,,
8825,2200116001,เตาปูน,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-06-02,ได้รับ,1906-11-17,,เสม็ด,เมืองชลบุรี,ชลบุรี,20130,,,,,,,5,,,,,,,,,
8826,5800114002,เตาปูน,วัดราษฎร์,มหานิกาย,ตั้งวัด,2551-11-13,ได้รับ,2560-09-01,,มะม่วงสองต้น,เมืองนครศรีธรรมราช,นครศรีธรรมราช,80000,,,,,,,5,,,,,,,,,
8827,5930109010,เตาปูน,วัดราษฎร์,มหานิกาย,ตั้งวัด,2526-03-22,ได้รับ,2559-03-01,,ลำปำ,เมืองพัทลุง,พัทลุง,93000,,,,,,,2,,,,,,,,,
8828,3540604001,เตาปูน,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-06-22,ได้รับ,1906-10-17,,เตาปูน,สอง,แพร่,54120,,,,,,,3,,,,,,,,,
8829,3521201004,เตาปูน,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-06-07,ได้รับ,2553-11-12,,ห้างฉัตร,ห้างฉัตร,ลำปาง,52190,,,,,,,2,,,,,,,,,
8830,2190212001,เตาปูน,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-06-06,ได้รับ,2481-09-27,,เตาปูน,แก่งคอย,สระบุรี,18110,,,,,,,6,,,,,,,,,
8831,2210318004,เต้าปูนหาย,วัดราษฎร์,มหานิกาย,ตั้งวัด,2532-04-14,ได้รับ,2548-04-11,,สองสลึง,แกลง,ระยอง,21110,,,,,,,4,,,,,,,,,
8832,63176050001,เตาหม้อบรรพตธรรมมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,2563-05-29,ไม่ได้รับ,-,//,กลัดหลวง,ท่ายาง,เพชรบุรี,76130,,,,,เขาเตาหม้อ,,2,,,,,,,,,
8833,2240603005,เตาเหล็ก,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-06-24,ได้รับ,2540-11-29,,พนมสารคาม,พนมสารคาม,ฉะเชิงเทรา,24120,,,,,,,3,,,,,,,,,
8834,4300304002,เตาเหล็ก,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-20,ได้รับ,2540-05-16,,กุดโบสถ์,เสิงสาง,นครราชสีมา,30330,,,,,,,5,,,,,,,,,
8835,4331502006,เตาเหล็ก,วัดราษฎร์,มหานิกาย,ตั้งวัด,2544-10-10,ไม่ได้รับ,-,,ละเอาะ,น้ำเกลี้ยง,ศรีสะเกษ,33130,,,,,,,8,,,,,,,,,
8836,4350505001,เตาไห,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-01,ได้รับ,2565-02-25,//,ศรีฐาน,ป่าติ้ว,ยโสธร,35150,,,,,,,7,,,,,,,,,
8837,3530704001,เต่าไห,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-08-07,ได้รับ,2532-11-21,,ท่าสัก,พิชัย,อุตรดิตถ์,53220,,,,,,,3,,,,,,,,,
8838,2240701001,เตาอิฐ,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-08-11,ได้รับ,1906-08-15,,บางคา,ราชสาส์น,ฉะเชิงเทรา,24120,,,,,,,4,,,,,,,,,
8839,2700602004,เตาอิฐ,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-08-12,ได้รับ,2546-09-22,,วังเย็น,บางแพ,ราชบุรี,70160,,,,,,,10,,,,,,,,,
8840,4343104001,แต้เก่า,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-01-08,ได้รับ,1906-02-02,,หนองบก,เหล่าเสือโก้ก,อุบลราชธานี,34000,,,,,,,7,,,,,,,,,
8841,4330908008,แตงแซง,วัดราษฎร์,มหานิกาย,ตั้งวัด,2550-04-20,ไม่ได้รับ,-,,ดู่,ราษีไศล,ศรีสะเกษ,33160,,,,,,,8,,,,,,,,,
8842,2220504003,แตงเม,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-08-03,ได้รับ,2538-01-13,,วังแซ้ม,มะขาม,จันทบุรี,22150,,,,,,,1,,,,,,,,,
8843,3650407001,แตน,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-04-18,ไม่ได้รับ,-,,ชุมแสงสงคราม,บางระกำ,พิษณุโลก,65240,,,,,,,5,,,,,,,,,
8844,5930305002,แตระ,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-15,ได้รับ,2541-01-17,,จองถนน,เขาชัยสน,พัทลุง,93130,,,,,,,6,,,,,,,,,
